tau,r,phi,t
1.3000000000e+02,2.0347049031e+01,2.8893582718e+00,1.4103841162e+02
1.3200000000e+02,2.0603331276e+01,2.9036705658e+00,1.4312845323e+02
1.3400000000e+02,2.0858718735e+01,2.9176317744e+00,1.4521717122e+02
1.3600000000e+02,2.1113191120e+01,2.9312558346e+00,1.4730460401e+02
1.3800000000e+02,2.1366730351e+01,2.9445559709e+00,1.4939078844e+02
1.4000000000e+02,2.1619320373e+01,2.9575447378e+00,1.5147575992e+02
1.4200000000e+02,2.1870946991e+01,2.9702340592e+00,1.5355955246e+02
1.4400000000e+02,2.2121597711e+01,2.9826352658e+00,1.5564219875e+02
1.4600000000e+02,2.2371261602e+01,2.9947591298e+00,1.5772373020e+02
1.4800000000e+02,2.2619929164e+01,3.0066158976e+00,1.5980417703e+02
1.5000000000e+02,2.2867592214e+01,3.0182153199e+00,1.6188356831e+02
1.5200000000e+02,2.3114243771e+01,3.0295666807e+00,1.6396193200e+02
1.5400000000e+02,2.3359877961e+01,3.0406788235e+00,1.6603929503e+02
1.5600000000e+02,2.3604489926e+01,3.0515601766e+00,1.6811568331e+02
1.5800000000e+02,2.3848075736e+01,3.0622187763e+00,1.7019112182e+02
1.6000000000e+02,2.4090632314e+01,3.0726622890e+00,1.7226563461e+02
1.6200000000e+02,2.4332157368e+01,3.0828980314e+00,1.7433924487e+02
1.6400000000e+02,2.4572649319e+01,3.0929329901e+00,1.7641197497e+02
1.6600000000e+02,2.4812107249e+01,3.1027738395e+00,1.7848384648e+02
1.6800000000e+02,2.5050530841e+01,3.1124269586e+00,1.8055488019e+02
1.7000000000e+02,2.5287920330e+01,3.1218984470e+00,1.8262509620e+02
1.7200000000e+02,2.5524276454e+01,3.1311941396e+00,1.8469451390e+02
1.7400000000e+02,2.5759600416e+01,3.1403196208e+00,1.8676315202e+02
1.7600000000e+02,2.5993893839e+01,3.1492802377e+00,1.8883102865e+02
1.7800000000e+02,2.6227158734e+01,3.1580811119e+00,1.9089816127e+02
1.8000000000e+02,2.6459397462e+01,3.1667271519e+00,1.9296456680e+02
1.8200000000e+02,2.6690612709e+01,3.1752230633e+00,1.9503026158e+02
1.8400000000e+02,2.6920807450e+01,3.1835733593e+00,1.9709526143e+02
1.8600000000e+02,2.7149984929e+01,3.1917823707e+00,1.9915958165e+02
1.8800000000e+02,2.7378148631e+01,3.1998542544e+00,2.0122323706e+02
1.9000000000e+02,2.7605302261e+01,3.2077930023e+00,2.0328624200e+02
1.9200000000e+02,2.7831449724e+01,3.2156024495e+00,2.0534861036e+02
1.9400000000e+02,2.8056595104e+01,3.2232862816e+00,2.0741035559e+02
1.9600000000e+02,2.8280742647e+01,3.2308480421e+00,2.0947149076e+02
1.9800000000e+02,2.8503896746e+01,3.2382911391e+00,2.1153202849e+02
2.0000000000e+02,2.8726061925e+01,3.2456188516e+00,2.1359198104e+02
2.0200000000e+02,2.8947242822e+01,3.2528343360e+00,2.1565136033e+02
2.0400000000e+02,2.9167444183e+01,3.2599406311e+00,2.1771017787e+02
2.0600000000e+02,2.9386670845e+01,3.2669406640e+00,2.1976844486e+02
2.0800000000e+02,2.9604927726e+01,3.2738372552e+00,2.2182617219e+02
2.1000000000e+02,2.9822219814e+01,3.2806331232e+00,2.2388337039e+02
2.1200000000e+02,3.0038552161e+01,3.2873308892e+00,2.2594004973e+02
2.1400000000e+02,3.0253929872e+01,3.2939330815e+00,2.2799622016e+02
2.1600000000e+02,3.0468358095e+01,3.3004421396e+00,2.3005189136e+02
2.1800000000e+02,3.0681842017e+01,3.3068604178e+00,2.3210707274e+02
2.2000000000e+02,3.0894386858e+01,3.3131901894e+00,2.3416177344e+02
2.2200000000e+02,3.1105997861e+01,3.3194336498e+00,2.3621600236e+02
2.2400000000e+02,3.1316680287e+01,3.3255929198e+00,2.3826976815e+02
2.2600000000e+02,3.1526439412e+01,3.3316700493e+00,2.4032307923e+02
2.2800000000e+02,3.1735280520e+01,3.3376670195e+00,2.4237594379e+02
2.3000000000e+02,3.1943208901e+01,3.3435857463e+00,2.4442836980e+02
2.3200000000e+02,3.2150229843e+01,3.3494280830e+00,2.4648036503e+02
2.3400000000e+02,3.2356348631e+01,3.3551958226e+00,2.4853193703e+02
2.3600000000e+02,3.2561570542e+01,3.3608907004e+00,2.5058309318e+02
2.3800000000e+02,3.2765900843e+01,3.3665143962e+00,2.5263384065e+02
2.4000000000e+02,3.2969344788e+01,3.3720685369e+00,2.5468418643e+02
2.4200000000e+02,3.3171907613e+01,3.3775546981e+00,2.5673413733e+02
2.4400000000e+02,3.3373594537e+01,3.3829744064e+00,2.5878370001e+02
2.4600000000e+02,3.3574410756e+01,3.3883291415e+00,2.6083288094e+02
2.4800000000e+02,3.3774361445e+01,3.3936203375e+00,2.6288168643e+02
2.5000000000e+02,3.3973451751e+01,3.3988493851e+00,2.6493012266e+02
2.5200000000e+02,3.4171686798e+01,3.4040176332e+00,2.6697819564e+02
2.5400000000e+02,3.4369071676e+01,3.4091263901e+00,2.6902591123e+02
2.5600000000e+02,3.4565611451e+01,3.4141769257e+00,2.7107327517e+02
2.5800000000e+02,3.4761311155e+01,3.4191704723e+00,2.7312029305e+02
2.6000000000e+02,3.4956175786e+01,3.4241082264e+00,2.7516697032e+02
2.6200000000e+02,3.5150210311e+01,3.4289913498e+00,2.7721331234e+02
2.6400000000e+02,3.5343419662e+01,3.4338209710e+00,2.7925932429e+02
2.6600000000e+02,3.5535808736e+01,3.4385981862e+00,2.8130501128e+02
2.6800000000e+02,3.5727382392e+01,3.4433240608e+00,2.8335037828e+02
2.7000000000e+02,3.5918145456e+01,3.4479996303e+00,2.8539543015e+02
2.7200000000e+02,3.6108102712e+01,3.4526259012e+00,2.8744017164e+02
2.7400000000e+02,3.6297258911e+01,3.4572038524e+00,2.8948460739e+02
2.7600000000e+02,3.6485618761e+01,3.4617344357e+00,2.9152874195e+02
2.7800000000e+02,3.6673186936e+01,3.4662185774e+00,2.9357257977e+02
2.8000000000e+02,3.6859968068e+01,3.4706571783e+00,2.9561612518e+02
2.8200000000e+02,3.7045966751e+01,3.4750511154e+00,2.9765938244e+02
2.8400000000e+02,3.7231187539e+01,3.4794012422e+00,2.9970235571e+02
2.8600000000e+02,3.7415634947e+01,3.4837083897e+00,3.0174504906e+02
2.8800000000e+02,3.7599313450e+01,3.4879733671e+00,3.0378746647e+02
2.9000000000e+02,3.7782227482e+01,3.4921969626e+00,3.0582961185e+02
2.9200000000e+02,3.7964381439e+01,3.4963799438e+00,3.0787148901e+02
2.9400000000e+02,3.8145779678e+01,3.5005230588e+00,3.0991310169e+02
2.9600000000e+02,3.8326426512e+01,3.5046270367e+00,3.1195445357e+02
2.9800000000e+02,3.8506326219e+01,3.5086925879e+00,3.1399554821e+02
3.0000000000e+02,3.8685483035e+01,3.5127204051e+00,3.1603638914e+02
3.0200000000e+02,3.8863901156e+01,3.5167111637e+00,3.1807697981e+02
3.0400000000e+02,3.9041584739e+01,3.5206655223e+00,3.2011732358e+02
3.0600000000e+02,3.9218537903e+01,3.5245841235e+00,3.2215742376e+02
3.0800000000e+02,3.9394764726e+01,3.5284675940e+00,3.2419728360e+02
3.1000000000e+02,3.9570269248e+01,3.5323165453e+00,3.2623690627e+02
3.1200000000e+02,3.9745055471e+01,3.5361315741e+00,3.2827629489e+02
3.1400000000e+02,3.9919127356e+01,3.5399132631e+00,3.3031545252e+02
3.1600000000e+02,4.0092488829e+01,3.5436621809e+00,3.3235438215e+02
3.1800000000e+02,4.0265143775e+01,3.5473788826e+00,3.3439308672e+02
3.2000000000e+02,4.0437096044e+01,3.5510639105e+00,3.3643156912e+02
3.2200000000e+02,4.0608349447e+01,3.5547177941e+00,3.3846983217e+02
3.2400000000e+02,4.0778907756e+01,3.5583410507e+00,3.4050787864e+02
3.2600000000e+02,4.0948774710e+01,3.5619341857e+00,3.4254571128e+02
3.2800000000e+02,4.1117954009e+01,3.5654976928e+00,3.4458333274e+02
3.3000000000e+02,4.1286449316e+01,3.5690320547e+00,3.4662074565e+02
3.3200000000e+02,4.1454264260e+01,3.5725377432e+00,3.4865795259e+02
3.3400000000e+02,4.1621402432e+01,3.5760152193e+00,3.5069495609e+02
3.3600000000e+02,4.1787867390e+01,3.5794649339e+00,3.5273175863e+02
3.3800000000e+02,4.1953662655e+01,3.5828873279e+00,3.5476836265e+02
3.4000000000e+02,4.2118791715e+01,3.5862828325e+00,3.5680477055e+02
3.4200000000e+02,4.2283258021e+01,3.5896518694e+00,3.5884098468e+02
3.4400000000e+02,4.2447064992e+01,3.5929948512e+00,3.6087700735e+02
3.4600000000e+02,4.2610216013e+01,3.5963121816e+00,3.6291284084e+02
3.4800000000e+02,4.2772714434e+01,3.5996042557e+00,3.6494848737e+02
3.5000000000e+02,4.2934563575e+01,3.6028714600e+00,3.6698394914e+02
3.5200000000e+02,4.3095766720e+01,3.6061141729e+00,3.6901922831e+02
3.5400000000e+02,4.3256327121e+01,3.6093327649e+00,3.7105432699e+02
3.5600000000e+02,4.3416248000e+01,3.6125275986e+00,3.7308924727e+02
3.5800000000e+02,4.3575532546e+01,3.6156990291e+00,3.7512399119e+02
3.6000000000e+02,4.3734183916e+01,3.6188474042e+00,3.7715856076e+02
3.6200000000e+02,4.3892205236e+01,3.6219730646e+00,3.7919295798e+02
3.6400000000e+02,4.4049599601e+01,3.6250763438e+00,3.8122718478e+02
3.6600000000e+02,4.4206370078e+01,3.6281575688e+00,3.8326124308e+02
3.6800000000e+02,4.4362519700e+01,3.6312170598e+00,3.8529513476e+02
3.7000000000e+02,4.4518051473e+01,3.6342551306e+00,3.8732886167e+02
3.7200000000e+02,4.4672968373e+01,3.6372720888e+00,3.8936242565e+02
3.7400000000e+02,4.4827273345e+01,3.6402682359e+00,3.9139582847e+02
3.7600000000e+02,4.4980969309e+01,3.6432438673e+00,3.9342907191e+02
3.7800000000e+02,4.5134059152e+01,3.6461992728e+00,3.9546215770e+02
3.8000000000e+02,4.5286545735e+01,3.6491347364e+00,3.9749508755e+02
3.8200000000e+02,4.5438431893e+01,3.6520505366e+00,3.9952786314e+02
3.8400000000e+02,4.5589720430e+01,3.6549469466e+00,4.0156048614e+02
3.8600000000e+02,4.5740414124e+01,3.6578242343e+00,4.0359295816e+02
3.8800000000e+02,4.5890515727e+01,3.6606826625e+00,4.0562528081e+02
3.9000000000e+02,4.6040027963e+01,3.6635224890e+00,4.0765745568e+02
3.9200000000e+02,4.6188953531e+01,3.6663439668e+00,4.0968948431e+02
3.9400000000e+02,4.6337295102e+01,3.6691473440e+00,4.1172136825e+02
3.9600000000e+02,4.6485055324e+01,3.6719328642e+00,4.1375310900e+02
3.9800000000e+02,4.6632236817e+01,3.6747007665e+00,4.1578470804e+02
4.0000000000e+02,4.6778842177e+01,3.6774512854e+00,4.1781616684e+02
4.0200000000e+02,4.6924873975e+01,3.6801846514e+00,4.1984748685e+02
4.0400000000e+02,4.7070334757e+01,3.6829010905e+00,4.2187866948e+02
4.0600000000e+02,4.7215227045e+01,3.6856008247e+00,4.2390971613e+02
4.0800000000e+02,4.7359553338e+01,3.6882840720e+00,4.2594062818e+02
4.1000000000e+02,4.7503316109e+01,3.6909510465e+00,4.2797140700e+02
4.1200000000e+02,4.7646517810e+01,3.6936019585e+00,4.3000205391e+02
4.1400000000e+02,4.7789160867e+01,3.6962370144e+00,4.3203257025e+02
4.1600000000e+02,4.7931247685e+01,3.6988564171e+00,4.3406295731e+02
4.1800000000e+02,4.8072780647e+01,3.7014603659e+00,4.3609321637e+02
4.2000000000e+02,4.8213762111e+01,3.7040490566e+00,4.3812334870e+02
4.2200000000e+02,4.8354194415e+01,3.7066226815e+00,4.4015335555e+02
4.2400000000e+02,4.8494079874e+01,3.7091814298e+00,4.4218323814e+02
4.2600000000e+02,4.8633420782e+01,3.7117254871e+00,4.4421299768e+02
4.2800000000e+02,4.8772219411e+01,3.7142550362e+00,4.4624263538e+02
4.3000000000e+02,4.8910478012e+01,3.7167702565e+00,4.4827215241e+02
4.3200000000e+02,4.9048198815e+01,3.7192713244e+00,4.5030154993e+02
4.3400000000e+02,4.9185384030e+01,3.7217584134e+00,4.5233082909e+02
4.3600000000e+02,4.9322035845e+01,3.7242316941e+00,4.5435999101e+02
4.3800000000e+02,4.9458156430e+01,3.7266913342e+00,4.5638903682e+02
4.4000000000e+02,4.9593747934e+01,3.7291374985e+00,4.5841796762e+02
4.4200000000e+02,4.9728812484e+01,3.7315703492e+00,4.6044678448e+02
4.4400000000e+02,4.9863352191e+01,3.7339900459e+00,4.6247548849e+02
4.4600000000e+02,4.9997369145e+01,3.7363967454e+00,4.6450408069e+02
4.4800000000e+02,5.0130865417e+01,3.7387906021e+00,4.6653256213e+02
4.5000000000e+02,5.0263843059e+01,3.7411717677e+00,4.6856093384e+02
4.5200000000e+02,5.0396304104e+01,3.7435403918e+00,4.7058919684e+02
4.5400000000e+02,5.0528250568e+01,3.7458966211e+00,4.7261735213e+02
4.5600000000e+02,5.0659684447e+01,3.7482406004e+00,4.7464540069e+02
4.5800000000e+02,5.0790607721e+01,3.7505724721e+00,4.7667334350e+02
4.6000000000e+02,5.0921022349e+01,3.7528923760e+00,4.7870118154e+02
4.6200000000e+02,5.1050930276e+01,3.7552004502e+00,4.8072891574e+02
4.6400000000e+02,5.1180333428e+01,3.7574968302e+00,4.8275654705e+02
4.6600000000e+02,5.1309233712e+01,3.7597816497e+00,4.8478407639e+02
4.6800000000e+02,5.1437633020e+01,3.7620550402e+00,4.8681150469e+02
4.7000000000e+02,5.1565533227e+01,3.7643171312e+00,4.8883883285e+02
4.7200000000e+02,5.1692936191e+01,3.7665680500e+00,4.9086606176e+02
4.7400000000e+02,5.1819843754e+01,3.7688079223e+00,4.9289319230e+02
4.7600000000e+02,5.1946257741e+01,3.7710368717e+00,4.9492022534e+02
4.7800000000e+02,5.2072179960e+01,3.7732550198e+00,4.9694716175e+02
4.8000000000e+02,5.2197612205e+01,3.7754624866e+00,4.9897400237e+02
4.8200000000e+02,5.2322556253e+01,3.7776593901e+00,5.0100074805e+02
4.8400000000e+02,5.2447013867e+01,3.7798458467e+00,5.0302739961e+02
4.8600000000e+02,5.2570986791e+01,3.7820219709e+00,5.0505395787e+02
4.8800000000e+02,5.2694476759e+01,3.7841878757e+00,5.0708042365e+02
4.9000000000e+02,5.2817485484e+01,3.7863436723e+00,5.0910679774e+02
4.9200000000e+02,5.2940014669e+01,3.7884894702e+00,5.1113308093e+02
4.9400000000e+02,5.3062066000e+01,3.7906253774e+00,5.1315927401e+02
4.9600000000e+02,5.3183641148e+01,3.7927515004e+00,5.1518537775e+02
4.9800000000e+02,5.3304741770e+01,3.7948679440e+00,5.1721139290e+02
5.0000000000e+02,5.3425369511e+01,3.7969748115e+00,5.1923732023e+02
5.0200000000e+02,5.3545525997e+01,3.7990722049e+00,5.2126316048e+02
5.0399999999e+02,5.3665212845e+01,3.8011602245e+00,5.2328891438e+02
5.0599999999e+02,5.3784431655e+01,3.8032389693e+00,5.2531458266e+02
5.0799999999e+02,5.3903184014e+01,3.8053085369e+00,5.2734016605e+02
5.0999999999e+02,5.4021471497e+01,3.8073690235e+00,5.2936566525e+02
5.1199999999e+02,5.4139295663e+01,3.8094205240e+00,5.3139108097e+02
5.1399999999e+02,5.4256658060e+01,3.8114631318e+00,5.3341641390e+02
5.1599999999e+02,5.4373560222e+01,3.8134969393e+00,5.3544166473e+02
5.1799999999e+02,5.4490003669e+01,3.8155220372e+00,5.3746683415e+02
5.1999999999e+02,5.4605989910e+01,3.8175385154e+00,5.3949192281e+02
5.2199999999e+02,5.4721520440e+01,3.8195464622e+00,5.4151693140e+02
5.2399999999e+02,5.4836596743e+01,3.8215459649e+00,5.4354186056e+02
5.2599999999e+02,5.4951220288e+01,3.8235371096e+00,5.4556671094e+02
5.2799999999e+02,5.5065392534e+01,3.8255199811e+00,5.4759148319e+02
5.2999999999e+02,5.5179114927e+01,3.8274946632e+00,5.4961617795e+02
5.3199999999e+02,5.5292388900e+01,3.8294612385e+00,5.5164079584e+02
5.3399999999e+02,5.5405215876e+01,3.8314197885e+00,5.5366533749e+02
5.3599999999e+02,5.5517597265e+01,3.8333703936e+00,5.5568980351e+02
5.3799999999e+02,5.5629534466e+01,3.8353131332e+00,5.5771419451e+02
5.3999999999e+02,5.5741028864e+01,3.8372480855e+00,5.5973851109e+02
5.4199999999e+02,5.5852081837e+01,3.8391753279e+00,5.6176275385e+02
5.4399999999e+02,5.5962694747e+01,3.8410949365e+00,5.6378692338e+02
5.4599999999e+02,5.6072868948e+01,3.8430069867e+00,5.6581102027e+02
5.4799999999e+02,5.6182605782e+01,3.8449115528e+00,5.6783504508e+02
5.4999999999e+02,5.6291906579e+01,3.8468087079e+00,5.6985899840e+02
5.5199999999e+02,5.6400772660e+01,3.8486985246e+00,5.7188288078e+02
5.5399999999e+02,5.6509205334e+01,3.8505810743e+00,5.7390669279e+02
5.5599999999e+02,5.6617205898e+01,3.8524564274e+00,5.7593043499e+02
5.5799999999e+02,5.6724775642e+01,3.8543246537e+00,5.7795410791e+02
5.5999999999e+02,5.6831915842e+01,3.8561858219e+00,5.7997771210e+02
5.6199999999e+02,5.6938627767e+01,3.8580399999e+00,5.8200124810e+02
5.6399999999e+02,5.7044912672e+01,3.8598872546e+00,5.8402471644e+02
5.6599999999e+02,5.7150771804e+01,3.8617276524e+00,5.8604811765e+02
5.6799999999e+02,5.7256206401e+01,3.8635612585e+00,5.8807145224e+02
5.6999999999e+02,5.7361217689e+01,3.8653881375e+00,5.9009472074e+02
5.7199999999e+02,5.7465806886e+01,3.8672083531e+00,5.9211792366e+02
5.7399999999e+02,5.7569975197e+01,3.8690219684e+00,5.9414106149e+02
5.7599999999e+02,5.7673723822e+01,3.8708290456e+00,5.9616413474e+02
5.7799999999e+02,5.7777053948e+01,3.8726296460e+00,5.9818714391e+02
5.7999999999e+02,5.7879966753e+01,3.8744238303e+00,6.0021008948e+02
5.8199999999e+02,5.7982463406e+01,3.8762116585e+00,6.0223297195e+02
5.8399999999e+02,5.8084545069e+01,3.8779931899e+00,6.0425579179e+02
5.8599999999e+02,5.8186212890e+01,3.8797684830e+00,6.0627854948e+02
5.8799999999e+02,5.8287468012e+01,3.8815375955e+00,6.0830124549e+02
5.8999999999e+02,5.8388311568e+01,3.8833005846e+00,6.1032388029e+02
5.9199999999e+02,5.8488744680e+01,3.8850575068e+00,6.1234645435e+02
5.9399999999e+02,5.8588768465e+01,3.8868084178e+00,6.1436896811e+02
5.9599999999e+02,5.8688384027e+01,3.8885533728e+00,6.1639142205e+02
5.9799999999e+02,5.8787592464e+01,3.8902924262e+00,6.1841381659e+02
5.9999999999e+02,5.8886394865e+01,3.8920256319e+00,6.2043615220e+02
6.0199999999e+02,5.8984792310e+01,3.8937530431e+00,6.2245842931e+02
6.0399999999e+02,5.9082785871e+01,3.8954747124e+00,6.2448064837e+02
6.0599999999e+02,5.9180376610e+01,3.8971906918e+00,6.2650280979e+02
6.0799999999e+02,5.9277565585e+01,3.8989010327e+00,6.2852491402e+02
6.0999999999e+02,5.9374353840e+01,3.9006057859e+00,6.3054696148e+02
6.1199999999e+02,5.9470742415e+01,3.9023050016e+00,6.3256895259e+02
6.1399999999e+02,5.9566732341e+01,3.9039987294e+00,6.3459088777e+02
6.1599999999e+02,5.9662324640e+01,3.9056870185e+00,6.3661276742e+02
6.1799999999e+02,5.9757520327e+01,3.9073699174e+00,6.3863459197e+02
6.1999999999e+02,5.9852320409e+01,3.9090474742e+00,6.4065636182e+02
6.2199999999e+02,5.9946725886e+01,3.9107197361e+00,6.4267807738e+02
6.2399999999e+02,6.0040737749e+01,3.9123867503e+00,6.4469973903e+02
6.2599999999e+02,6.0134356981e+01,3.9140485630e+00,6.4672134718e+02
6.2799999999e+02,6.0227584559e+01,3.9157052203e+00,6.4874290221e+02
6.2999999999e+02,6.0320421453e+01,3.9173567674e+00,6.5076440453e+02
6.3199999999e+02,6.0412868622e+01,3.9190032493e+00,6.5278585451e+02
6.3399999999e+02,6.0504927022e+01,3.9206447104e+00,6.5480725253e+02
6.3599999999e+02,6.0596597599e+01,3.9222811945e+00,6.5682859898e+02
6.3799999999e+02,6.0687881292e+01,3.9239127452e+00,6.5884989422e+02
6.3999999999e+02,6.0778779035e+01,3.9255394054e+00,6.6087113864e+02
6.4199999999e+02,6.0869291752e+01,3.9271612177e+00,6.6289233260e+02
6.4399999999e+02,6.0959420361e+01,3.9287782240e+00,6.6491347646e+02
6.4599999999e+02,6.1049165774e+01,3.9303904660e+00,6.6693457059e+02
6.4799999999e+02,6.1138528895e+01,3.9319979849e+00,6.6895561535e+02
6.4999999999e+02,6.1227510621e+01,3.9336008213e+00,6.7097661109e+02
6.5199999999e+02,6.1316111844e+01,3.9351990157e+00,6.7299755817e+02
6.5399999999e+02,6.1404333447e+01,3.9367926078e+00,6.7501845694e+02
6.5599999999e+02,6.1492176307e+01,3.9383816371e+00,6.7703930774e+02
6.5799999999e+02,6.1579641296e+01,3.9399661428e+00,6.7906011093e+02
6.5999999999e+02,6.1666729276e+01,3.9415461633e+00,6.8108086683e+02
6.6199999999e+02,6.1753441106e+01,3.9431217371e+00,6.8310157580e+02
6.6399999999e+02,6.1839777637e+01,3.9446929018e+00,6.8512223817e+02
6.6599999999e+02,6.1925739714e+01,3.9462596951e+00,6.8714285427e+02
6.6799999999e+02,6.2011328174e+01,3.9478221539e+00,6.8916342443e+02
6.6999999999e+02,6.2096543850e+01,3.9493803150e+00,6.9118394898e+02
6.7199999999e+02,6.2181387568e+01,3.9509342147e+00,6.9320442825e+02
6.7399999999e+02,6.2265860148e+01,3.9524838889e+00,6.9522486255e+02
6.7599999999e+02,6.2349962402e+01,3.9540293733e+00,6.9724525222e+02
6.7799999999e+02,6.2433695139e+01,3.9555707032e+00,6.9926559756e+02
6.7999999999e+02,6.2517059159e+01,3.9571079133e+00,7.0128589889e+02
6.8199999999e+02,6.2600055259e+01,3.9586410384e+00,7.0330615653e+02
6.8399999999e+02,6.2682684227e+01,3.9601701124e+00,7.0532637078e+02
6.8599999999e+02,6.2764946847e+01,3.9616951694e+00,7.0734654195e+02
6.8799999999e+02,6.2846843897e+01,3.9632162429e+00,7.0936667036e+02
6.8999999999e+02,6.2928376149e+01,3.9647333660e+00,7.1138675629e+02
6.9199999999e+02,6.3009544369e+01,3.9662465717e+00,7.1340680005e+02
6.9399999999e+02,6.3090349318e+01,3.9677558926e+00,7.1542680195e+02
6.9599999999e+02,6.3170791750e+01,3.9692613607e+00,7.1744676226e+02
