tau,r,phi,t
9.8000000000e+00,2.1178190946e+00,4.2918578653e+00,1.8399905345e+01
1.0000000000e+01,2.1182546604e+00,4.3765641740e+00,1.8769710785e+01
1.0200000000e+01,2.1186671695e+00,4.4612365844e+00,1.9139450048e+01
1.0400000000e+01,2.1190578618e+00,4.5458769088e+00,1.9509126679e+01
1.0600000000e+01,2.1194279093e+00,4.6304868604e+00,1.9878744033e+01
1.0800000000e+01,2.1197784202e+00,4.7150680584e+00,2.0248305277e+01
1.1000000000e+01,2.1201104428e+00,4.7996220337e+00,2.0617813406e+01
1.1200000000e+01,2.1204249683e+00,4.8841502337e+00,2.0987271249e+01
1.1400000000e+01,2.1207229345e+00,4.9686540270e+00,2.1356681483e+01
1.1600000000e+01,2.1210052285e+00,5.0531347076e+00,2.1726046636e+01
1.1800000000e+01,2.1212726898e+00,5.1375934994e+00,2.2095369100e+01
1.2000000000e+01,2.1215261127e+00,5.2220315597e+00,2.2464651136e+01
1.2200000000e+01,2.1217662490e+00,5.3064499832e+00,2.2833894883e+01
1.2400000000e+01,2.1219938103e+00,5.3908498050e+00,2.3203102361e+01
1.2600000000e+01,2.1222094702e+00,5.4752320044e+00,2.3572275484e+01
1.2800000000e+01,2.1224138665e+00,5.5595975074e+00,2.3941416059e+01
1.3000000000e+01,2.1226076031e+00,5.6439471901e+00,2.4310525797e+01
1.3200000000e+01,2.1227912519e+00,5.7282818810e+00,2.4679606313e+01
1.3400000000e+01,2.1229653547e+00,5.8126023637e+00,2.5048659138e+01
1.3600000000e+01,2.1231304244e+00,5.8969093794e+00,2.5417685718e+01
1.3800000000e+01,2.1232869472e+00,5.9812036291e+00,2.5786687421e+01
1.4000000000e+01,2.1234353838e+00,6.0654857758e+00,2.6155665539e+01
1.4200000000e+01,2.1235761706e+00,6.1497564464e+00,2.6524621296e+01
1.4400000000e+01,2.1237097215e+00,6.2340162336e+00,2.6893555847e+01
1.4600000000e+01,2.1238364287e+00,6.3182656981e+00,2.7262470287e+01
1.4800000000e+01,2.1239566642e+00,6.4025053697e+00,2.7631365648e+01
1.5000000000e+01,2.1240707806e+00,6.4867357493e+00,2.8000242906e+01
1.5200000000e+01,2.1241791127e+00,6.5709573102e+00,2.8369102986e+01
1.5400000000e+01,2.1242819780e+00,6.6551704999e+00,2.8737946758e+01
1.5600000000e+01,2.1243796777e+00,6.7393757408e+00,2.9106775047e+01
1.5800000000e+01,2.1244724981e+00,6.8235734321e+00,2.9475588630e+01
1.6000000000e+01,2.1245607107e+00,6.9077639507e+00,2.9844388243e+01
1.6200000000e+01,2.1246445737e+00,6.9919476524e+00,3.0213174578e+01
1.6400000000e+01,2.1247243323e+00,7.0761248728e+00,3.0581948290e+01
1.6600000000e+01,2.1248002198e+00,7.1602959286e+00,3.0950709995e+01
1.6800000000e+01,2.1248724579e+00,7.2444611182e+00,3.1319460276e+01
1.7000000000e+01,2.1249412577e+00,7.3286207228e+00,3.1688199681e+01
1.7200000000e+01,2.1250068201e+00,7.4127750075e+00,3.2056928725e+01
1.7400000000e+01,2.1250693365e+00,7.4969242213e+00,3.2425647894e+01
1.7600000000e+01,2.1251289895e+00,7.5810685988e+00,3.2794357645e+01
1.7800000000e+01,2.1251859532e+00,7.6652083601e+00,3.3163058407e+01
1.8000000000e+01,2.1252403937e+00,7.7493437119e+00,3.3531750583e+01
1.8200000000e+01,2.1252924698e+00,7.8334748479e+00,3.3900434550e+01
1.8400000000e+01,2.1253423334e+00,7.9176019497e+00,3.4269110661e+01
1.8600000000e+01,2.1253901298e+00,8.0017251869e+00,3.4637779247e+01
1.8800000000e+01,2.1254359984e+00,8.0858447178e+00,3.5006440616e+01
1.9000000000e+01,2.1254800729e+00,8.1699606898e+00,3.5375095056e+01
1.9200000000e+01,2.1255224816e+00,8.2540732402e+00,3.5743742834e+01
1.9400000000e+01,2.1255633482e+00,8.3381824960e+00,3.6112384198e+01
1.9600000000e+01,2.1256027915e+00,8.4222885748e+00,3.6481019376e+01
1.9800000000e+01,2.1256409265e+00,8.5063915848e+00,3.6849648578e+01
2.0000000000e+01,2.1256778643e+00,8.5904916252e+00,3.7218272000e+01
2.0200000000e+01,2.1257137123e+00,8.6745887866e+00,3.7586889816e+01
2.0400000000e+01,2.1257485749e+00,8.7586831513e+00,3.7955502187e+01
2.0600000000e+01,2.1257825535e+00,8.8427747934e+00,3.8324109258e+01
2.0800000000e+01,2.1258157470e+00,8.9268637790e+00,3.8692711157e+01
2.1000000000e+01,2.1258482519e+00,9.0109501665e+00,3.9061307997e+01
2.1200000000e+01,2.1258801629e+00,9.0950340067e+00,3.9429899879e+01
2.1400000000e+01,2.1259115727e+00,9.1791153431e+00,3.9798486887e+01
2.1600000000e+01,2.1259425727e+00,9.2631942117e+00,4.0167069090e+01
2.1800000000e+01,2.1259732530e+00,9.3472706416e+00,4.0535646546e+01
2.2000000000e+01,2.1260037028e+00,9.4313446545e+00,4.0904219297e+01
2.2200000000e+01,2.1260340105e+00,9.5154162654e+00,4.1272787371e+01
2.2400000000e+01,2.1260642644e+00,9.5994854821e+00,4.1641350785e+01
2.2600000000e+01,2.1260945523e+00,9.6835523054e+00,4.2009909540e+01
2.2800000000e+01,2.1261249621e+00,9.7676167293e+00,4.2378463625e+01
2.3000000000e+01,2.1261555824e+00,9.8516787408e+00,4.2747013013e+01
2.3200000000e+01,2.1261865019e+00,9.9357383198e+00,4.3115557666e+01
2.3400000000e+01,2.1262178106e+00,1.0019795439e+01,4.3484097531e+01
2.3600000000e+01,2.1262495992e+00,1.0103850065e+01,4.3852632543e+01
2.3800000000e+01,2.1262819602e+00,1.0187902155e+01,4.4221162619e+01
2.4000000000e+01,2.1263149875e+00,1.0271951661e+01,4.4589687665e+01
2.4200000000e+01,2.1263487769e+00,1.0355998527e+01,4.4958207572e+01
2.4400000000e+01,2.1263834266e+00,1.0440042688e+01,4.5326722214e+01
2.4600000000e+01,2.1264190370e+00,1.0524084073e+01,4.5695231453e+01
2.4800000000e+01,2.1264557115e+00,1.0608122602e+01,4.6063735133e+01
2.5000000000e+01,2.1264935565e+00,1.0692158186e+01,4.6432233082e+01
2.5200000000e+01,2.1265326818e+00,1.0776190730e+01,4.6800725112e+01
2.5400000000e+01,2.1265732007e+00,1.0860220127e+01,4.7169211019e+01
2.5600000000e+01,2.1266152309e+00,1.0944246263e+01,4.7537690578e+01
2.5800000000e+01,2.1266588941e+00,1.1028269015e+01,4.7906163550e+01
2.6000000000e+01,2.1267043169e+00,1.1112288247e+01,4.8274629673e+01
2.6200000000e+01,2.1267516309e+00,1.1196303817e+01,4.8643088668e+01
2.6400000000e+01,2.1268009733e+00,1.1280315569e+01,4.9011540234e+01
2.6600000000e+01,2.1268524868e+00,1.1364323338e+01,4.9379984048e+01
2.6800000000e+01,2.1269063208e+00,1.1448326948e+01,4.9748419767e+01
2.7000000000e+01,2.1269626311e+00,1.1532326208e+01,5.0116847023e+01
2.7200000000e+01,2.1270215806e+00,1.1616320918e+01,5.0485265423e+01
2.7400000000e+01,2.1270833401e+00,1.1700310862e+01,5.0853674549e+01
2.7600000000e+01,2.1271480880e+00,1.1784295812e+01,5.1222073958e+01
2.7800000000e+01,2.1272160118e+00,1.1868275526e+01,5.1590463177e+01
2.8000000000e+01,2.1272873077e+00,1.1952249745e+01,5.1958841704e+01
2.8200000000e+01,2.1273621819e+00,1.2036218195e+01,5.2327209006e+01
2.8400000000e+01,2.1274408508e+00,1.2120180587e+01,5.2695564521e+01
2.8600000000e+01,2.1275235416e+00,1.2204136612e+01,5.3063907648e+01
2.8800000000e+01,2.1276104930e+00,1.2288085944e+01,5.3432237754e+01
2.9000000000e+01,2.1277019560e+00,1.2372028239e+01,5.3800554168e+01
2.9200000000e+01,2.1277981946e+00,1.2455963131e+01,5.4168856180e+01
2.9400000000e+01,2.1278994863e+00,1.2539890233e+01,5.4537143037e+01
2.9600000000e+01,2.1280061231e+00,1.2623809137e+01,5.4905413945e+01
2.9800000000e+01,2.1281184122e+00,1.2707719409e+01,5.5273668064e+01
3.0000000000e+01,2.1282366772e+00,1.2791620594e+01,5.5641904505e+01
3.0200000000e+01,2.1283612584e+00,1.2875512208e+01,5.6010122330e+01
3.0400000000e+01,2.1284925142e+00,1.2959393740e+01,5.6378320547e+01
3.0600000000e+01,2.1286308221e+00,1.3043264653e+01,5.6746498110e+01
3.0800000000e+01,2.1287765795e+00,1.3127124377e+01,5.7114653911e+01
3.1000000000e+01,2.1289302051e+00,1.3210972310e+01,5.7482786784e+01
3.1200000000e+01,2.1290921397e+00,1.3294807820e+01,5.7850895496e+01
3.1400000000e+01,2.1292628478e+00,1.3378630235e+01,5.8218978748e+01
3.1600000000e+01,2.1294428186e+00,1.3462438849e+01,5.8587035165e+01
3.1800000000e+01,2.1296325675e+00,1.3546232917e+01,5.8955063301e+01
3.2000000000e+01,2.1298326373e+00,1.3630011653e+01,5.9323061627e+01
3.2200000000e+01,2.1300436001e+00,1.3713774225e+01,5.9691028534e+01
3.2400000000e+01,2.1302660583e+00,1.3797519759e+01,6.0058962321e+01
3.2600000000e+01,2.1305006468e+00,1.3881247332e+01,6.0426861198e+01
3.2800000000e+01,2.1307480343e+00,1.3964955970e+01,6.0794723274e+01
3.3000000000e+01,2.1310089252e+00,1.4048644647e+01,6.1162546560e+01
3.3200000000e+01,2.1312840615e+00,1.4132312281e+01,6.1530328956e+01
3.3400000000e+01,2.1315742248e+00,1.4215957731e+01,6.1898068250e+01
3.3600000000e+01,2.1318802384e+00,1.4299579796e+01,6.2265762111e+01
3.3800000000e+01,2.1322029695e+00,1.4383177208e+01,6.2633408084e+01
3.4000000000e+01,2.1325433311e+00,1.4466748632e+01,6.3001003580e+01
3.4200000000e+01,2.1329022849e+00,1.4550292662e+01,6.3368545875e+01
3.4400000000e+01,2.1332808436e+00,1.4633807816e+01,6.3736032097e+01
3.4600000000e+01,2.1336800733e+00,1.4717292533e+01,6.4103459226e+01
3.4800000000e+01,2.1341010964e+00,1.4800745170e+01,6.4470824077e+01
3.5000000000e+01,2.1345450943e+00,1.4884163996e+01,6.4838123301e+01
3.5200000000e+01,2.1350133108e+00,1.4967547189e+01,6.5205353372e+01
3.5400000000e+01,2.1355070545e+00,1.5050892829e+01,6.5572510579e+01
3.5600000000e+01,2.1360277026e+00,1.5134198898e+01,6.5939591016e+01
3.5800000000e+01,2.1365767041e+00,1.5217463270e+01,6.6306590576e+01
3.6000000000e+01,2.1371555831e+00,1.5300683710e+01,6.6673504940e+01
3.6200000000e+01,2.1377659426e+00,1.5383857865e+01,6.7040329562e+01
3.6400000000e+01,2.1384094684e+00,1.5466983261e+01,6.7407059667e+01
3.6600000000e+01,2.1390879329e+00,1.5550057296e+01,6.7773690234e+01
3.6800000000e+01,2.1398031992e+00,1.5633077234e+01,6.8140215985e+01
3.7000000000e+01,2.1405572254e+00,1.5716040199e+01,6.8506631377e+01
3.7200000000e+01,2.1413520688e+00,1.5798943169e+01,6.8872930586e+01
3.7400000000e+01,2.1421898905e+00,1.5881782970e+01,6.9239107498e+01
3.7600000000e+01,2.1430729605e+00,1.5964556265e+01,6.9605155692e+01
3.7800000000e+01,2.1440036618e+00,1.6047259551e+01,6.9971068432e+01
3.8000000000e+01,2.1449844959e+00,1.6129889151e+01,7.0336838648e+01
3.8200000000e+01,2.1460180876e+00,1.6212441206e+01,7.0702458926e+01
3.8400000000e+01,2.1471071908e+00,1.6294911665e+01,7.1067921492e+01
3.8600000000e+01,2.1482546929e+00,1.6377296280e+01,7.1433218198e+01
3.8800000000e+01,2.1494636214e+00,1.6459590598e+01,7.1798340508e+01
3.9000000000e+01,2.1507371487e+00,1.6541789950e+01,7.2163279480e+01
3.9200000000e+01,2.1520785981e+00,1.6623889442e+01,7.2528025755e+01
3.9400000000e+01,2.1534914497e+00,1.6705883953e+01,7.2892569539e+01
3.9600000000e+01,2.1549793459e+00,1.6787768116e+01,7.3256900587e+01
3.9800000000e+01,2.1565460977e+00,1.6869536319e+01,7.3621008189e+01
4.0000000000e+01,2.1581956904e+00,1.6951182689e+01,7.3984881155e+01
4.0200000000e+01,2.1599322897e+00,1.7032701085e+01,7.4348507796e+01
4.0400000000e+01,2.1617602472e+00,1.7114085092e+01,7.4711875914e+01
4.0600000000e+01,2.1636841067e+00,1.7195328008e+01,7.5074972783e+01
4.0800000000e+01,2.1657086099e+00,1.7276422838e+01,7.5437785136e+01
4.1000000000e+01,2.1678387018e+00,1.7357362282e+01,7.5800299152e+01
4.1200000000e+01,2.1700795364e+00,1.7438138732e+01,7.6162500439e+01
4.1400000000e+01,2.1724364816e+00,1.7518744259e+01,7.6524374026e+01
4.1600000000e+01,2.1749151248e+00,1.7599170606e+01,7.6885904348e+01
4.1800000000e+01,2.1775212769e+00,1.7679409183e+01,7.7247075236e+01
4.2000000000e+01,2.1802609771e+00,1.7759451057e+01,7.7607869905e+01
4.2200000000e+01,2.1831404964e+00,1.7839286947e+01,7.7968270953e+01
4.2400000000e+01,2.1861663412e+00,1.7918907221e+01,7.8328260346e+01
4.2600000000e+01,2.1893452558e+00,1.7998301885e+01,7.8687819417e+01
4.2800000000e+01,2.1926842249e+00,1.8077460586e+01,7.9046928863e+01
4.3000000000e+01,2.1961904748e+00,1.8156372602e+01,7.9405568743e+01
4.3200000000e+01,2.1998714737e+00,1.8235026847e+01,7.9763718481e+01
4.3400000000e+01,2.2037349319e+00,1.8313411864e+01,8.0121356868e+01
4.3600000000e+01,2.2077888003e+00,1.8391515832e+01,8.0478462071e+01
4.3800000000e+01,2.2120412680e+00,1.8469326561e+01,8.0835011641e+01
4.4000000000e+01,2.2165007586e+00,1.8546831503e+01,8.1190982526e+01
4.4200000000e+01,2.2211759259e+00,1.8624017752e+01,8.1546351089e+01
4.4400000000e+01,2.2260756476e+00,1.8700872053e+01,8.1901093126e+01
4.4600000000e+01,2.2312090174e+00,1.8777380812e+01,8.2255183891e+01
4.4800000000e+01,2.2365853367e+00,1.8853530108e+01,8.2608598123e+01
4.5000000000e+01,2.2422141034e+00,1.8929305703e+01,8.2961310079e+01
4.5200000000e+01,2.2481049999e+00,1.9004693063e+01,8.3313293566e+01
4.5400000000e+01,2.2542678794e+00,1.9079677371e+01,8.3664521986e+01
4.5600000000e+01,2.2607127496e+00,1.9154243551e+01,8.4014968379e+01
4.5800000000e+01,2.2674497556e+00,1.9228376289e+01,8.4364605470e+01
4.6000000000e+01,2.2744891607e+00,1.9302060062e+01,8.4713405723e+01
4.6200000000e+01,2.2818413247e+00,1.9375279163e+01,8.5061341399e+01
4.6400000000e+01,2.2895166814e+00,1.9448017730e+01,8.5408384619e+01
4.6600000000e+01,2.2975257137e+00,1.9520259787e+01,8.5754507424e+01
4.6800000000e+01,2.3058789268e+00,1.9591989270e+01,8.6099681850e+01
4.7000000000e+01,2.3145868203e+00,1.9663190074e+01,8.6443879999e+01
4.7200000000e+01,2.3236598582e+00,1.9733846087e+01,8.6787074111e+01
4.7400000000e+01,2.3331084377e+00,1.9803941234e+01,8.7129236648e+01
4.7600000000e+01,2.3429428565e+00,1.9873459524e+01,8.7470340370e+01
4.7800000000e+01,2.3531732791e+00,1.9942385092e+01,8.7810358421e+01
4.8000000000e+01,2.3638097018e+00,2.0010702249e+01,8.8149264407e+01
4.8200000000e+01,2.3748619176e+00,2.0078395532e+01,8.8487032488e+01
4.8400000000e+01,2.3863394796e+00,2.0145449747e+01,8.8823637456e+01
4.8600000000e+01,2.3982516652e+00,2.0211850026e+01,8.9159054819e+01
4.8800000000e+01,2.4106074390e+00,2.0277581872e+01,8.9493260887e+01
4.9000000000e+01,2.4234154176e+00,2.0342631214e+01,8.9826232848e+01
4.9200000000e+01,2.4366838330e+00,2.0406984449e+01,9.0157948848e+01
4.9400000000e+01,2.4504204987e+00,2.0470628495e+01,9.0488388064e+01
4.9600000000e+01,2.4646327759e+00,2.0533550836e+01,9.0817530775e+01
4.9800000000e+01,2.4793275412e+00,2.0595739567e+01,9.1145358426e+01
5.0000000000e+01,2.4945111565e+00,2.0657183436e+01,9.1471853691e+01
5.0200000000e+01,2.5101894405e+00,2.0717871885e+01,9.1797000524e+01
5.0400000000e+01,2.5263676426e+00,2.0777795084e+01,9.2120784211e+01
5.0600000000e+01,2.5430504196e+00,2.0836943966e+01,9.2443191411e+01
5.0800000000e+01,2.5602418148e+00,2.0895310260e+01,9.2764210189e+01
5.1000000000e+01,2.5779452403e+00,2.0952886512e+01,9.3083830048e+01
5.1200000000e+01,2.5961634619e+00,2.1009666110e+01,9.3402041944e+01
5.1400000000e+01,2.6148985882e+00,2.1065643301e+01,9.3718838305e+01
5.1600000000e+01,2.6341520618e+00,2.1120813203e+01,9.4034213033e+01
5.1800000000e+01,2.6539246552e+00,2.1175171818e+01,9.4348161507e+01
5.2000000000e+01,2.6742164687e+00,2.1228716032e+01,9.4660680567e+01
5.2200000000e+01,2.6950269327e+00,2.1281443619e+01,9.4971768508e+01
5.2400000000e+01,2.7163548131e+00,2.1333353234e+01,9.5281425050e+01
5.2600000000e+01,2.7381982196e+00,2.1384444407e+01,9.5589651317e+01
5.2800000000e+01,2.7605546172e+00,2.1434717526e+01,9.5896449795e+01
5.3000000000e+01,2.7834208408e+00,2.1484173829e+01,9.6201824301e+01
5.3200000000e+01,2.8067931125e+00,2.1532815375e+01,9.6505779934e+01
5.3400000000e+01,2.8306670612e+00,2.1580645027e+01,9.6808323028e+01
5.3600000000e+01,2.8550377451e+00,2.1627666425e+01,9.7109461100e+01
5.3800000000e+01,2.8798996756e+00,2.1673883953e+01,9.7409202795e+01
5.4000000000e+01,2.9052468432e+00,2.1719302712e+01,9.7707557826e+01
5.4200000000e+01,2.9310727454e+00,2.1763928485e+01,9.8004536917e+01
5.4400000000e+01,2.9573704155e+00,2.1807767701e+01,9.8300151741e+01
5.4600000000e+01,2.9841324526e+00,2.1850827401e+01,9.8594414854e+01
5.4800000000e+01,3.0113510522e+00,2.1893115196e+01,9.8887339634e+01
5.5000000000e+01,3.0390180375e+00,2.1934639232e+01,9.9178940220e+01
5.5200000000e+01,3.0671248911e+00,2.1975408150e+01,9.9469231444e+01
5.5400000000e+01,3.0956627868e+00,2.2015431046e+01,9.9758228772e+01
5.5600000000e+01,3.1246226207e+00,2.2054717433e+01,1.0004594824e+02
5.5800000000e+01,3.1539950426e+00,2.2093277202e+01,1.0033240640e+02
5.6000000000e+01,3.1837704870e+00,2.2131120583e+01,1.0061762025e+02
5.6200000000e+01,3.2139392025e+00,2.2168258109e+01,1.0090160719e+02
5.6400000000e+01,3.2444912814e+00,2.2204700580e+01,1.0118438496e+02
5.6600000000e+01,3.2754166878e+00,2.2240459023e+01,1.0146597159e+02
5.6800000000e+01,3.3067052849e+00,2.2275544665e+01,1.0174638534e+02
5.7000000000e+01,3.3383468606e+00,2.2309968894e+01,1.0202564469e+02
5.7200000000e+01,3.3703311529e+00,2.2343743233e+01,1.0230376824e+02
5.7400000000e+01,3.4026478731e+00,2.2376879303e+01,1.0258077470e+02
5.7600000000e+01,3.4352867281e+00,2.2409388805e+01,1.0285668285e+02
5.7800000000e+01,3.4682374413e+00,2.2441283482e+01,1.0313151150e+02
5.8000000000e+01,3.5014897721e+00,2.2472575104e+01,1.0340527944e+02
5.8200000000e+01,3.5350335340e+00,2.2503275437e+01,1.0367800544e+02
5.8400000000e+01,3.5688586119e+00,2.2533396226e+01,1.0394970819e+02
5.8600000000e+01,3.6029549768e+00,2.2562949173e+01,1.0422040628e+02
5.8800000000e+01,3.6373127009e+00,2.2591945918e+01,1.0449011818e+02
5.9000000000e+01,3.6719219698e+00,2.2620398023e+01,1.0475886223e+02
5.9200000000e+01,3.7067730947e+00,2.2648316955e+01,1.0502665659e+02
5.9400000000e+01,3.7418565226e+00,2.2675714073e+01,1.0529351923e+02
5.9600000000e+01,3.7771628458e+00,2.2702600616e+01,1.0555946794e+02
5.9800000000e+01,3.8126828103e+00,2.2728987688e+01,1.0582452028e+02
6.0000000000e+01,3.8484073230e+00,2.2754886251e+01,1.0608869360e+02
6.0200000000e+01,3.8843274579e+00,2.2780307115e+01,1.0635200498e+02
6.0400000000e+01,3.9204344615e+00,2.2805260930e+01,1.0661447127e+02
6.0600000000e+01,3.9567197575e+00,2.2829758178e+01,1.0687610906e+02
6.0800000000e+01,3.9931749502e+00,2.2853809170e+01,1.0713693467e+02
6.1000000000e+01,4.0297918274e+00,2.2877424036e+01,1.0739696416e+02
6.1200000000e+01,4.0665623630e+00,2.2900612727e+01,1.0765621329e+02
6.1400000000e+01,4.1034787183e+00,2.2923385005e+01,1.0791469757e+02
6.1600000000e+01,4.1405332430e+00,2.2945750448e+01,1.0817243219e+02
6.1800000000e+01,4.1777184756e+00,2.2967718440e+01,1.0842943209e+02
6.2000000000e+01,4.2150271434e+00,2.2989298175e+01,1.0868571191e+02
6.2200000000e+01,4.2524521621e+00,2.3010498656e+01,1.0894128599e+02
6.2400000000e+01,4.2899866344e+00,2.3031328692e+01,1.0919616840e+02
6.2600000000e+01,4.3276238492e+00,2.3051796900e+01,1.0945037292e+02
6.2800000000e+01,4.3653572796e+00,2.3071911706e+01,1.0970391304e+02
6.3000000000e+01,4.4031805811e+00,2.3091681345e+01,1.0995680197e+02
6.3200000000e+01,4.4410875892e+00,2.3111113863e+01,1.1020905265e+02
6.3400000000e+01,4.4790723171e+00,2.3130217119e+01,1.1046067774e+02
6.3600000000e+01,4.5171289529e+00,2.3148998787e+01,1.1071168960e+02
6.3800000000e+01,4.5552518569e+00,2.3167466356e+01,1.1096210035e+02
6.4000000000e+01,4.5934355584e+00,2.3185627135e+01,1.1121192183e+02
6.4200000000e+01,4.6316747527e+00,2.3203488258e+01,1.1146116562e+02
6.4400000000e+01,4.6699642978e+00,2.3221056679e+01,1.1170984304e+02
6.4600000000e+01,4.7082992110e+00,2.3238339182e+01,1.1195796515e+02
6.4800000000e+01,4.7466746656e+00,2.3255342382e+01,1.1220554275e+02
6.5000000000e+01,4.7850859874e+00,2.3272072726e+01,1.1245258643e+02
6.5200000000e+01,4.8235286513e+00,2.3288536502e+01,1.1269910650e+02
6.5400000000e+01,4.8619982773e+00,2.3304739833e+01,1.1294511305e+02
6.5600000000e+01,4.9004906277e+00,2.3320688689e+01,1.1319061593e+02
6.5800000000e+01,4.9390016029e+00,2.3336388886e+01,1.1343562478e+02
6.6000000000e+01,4.9775272383e+00,2.3351846091e+01,1.1368014898e+02
6.6200000000e+01,5.0160637006e+00,2.3367065824e+01,1.1392419774e+02
6.6400000000e+01,5.0546072841e+00,2.3382053463e+01,1.1416778003e+02
6.6600000000e+01,5.0931544076e+00,2.3396814245e+01,1.1441090460e+02
6.6800000000e+01,5.1317016108e+00,2.3411353271e+01,1.1465358001e+02
6.7000000000e+01,5.1702455511e+00,2.3425675512e+01,1.1489581464e+02
6.7200000000e+01,5.2087829996e+00,2.3439785806e+01,1.1513761663e+02
6.7400000000e+01,5.2473108389e+00,2.3453688865e+01,1.1537899397e+02
6.7600000000e+01,5.2858260589e+00,2.3467389281e+01,1.1561995445e+02
6.7800000000e+01,5.3243257542e+00,2.3480891523e+01,1.1586050568e+02
6.8000000000e+01,5.3628071206e+00,2.3494199944e+01,1.1610065508e+02
6.8200000000e+01,5.4012674525e+00,2.3507318784e+01,1.1634040992e+02
6.8400000000e+01,5.4397041396e+00,2.3520252172e+01,1.1657977729e+02
6.8600000000e+01,5.4781146640e+00,2.3533004128e+01,1.1681876412e+02
6.8800000000e+01,5.5164965974e+00,2.3545578571e+01,1.1705737716e+02
6.9000000000e+01,5.5548475986e+00,2.3557979313e+01,1.1729562304e+02
6.9200000000e+01,5.5931654103e+00,2.3570210070e+01,1.1753350821e+02
6.9400000000e+01,5.6314478567e+00,2.3582274461e+01,1.1777103898e+02
6.9600000000e+01,5.6696928411e+00,2.3594176010e+01,1.1800822152e+02
